rank,symbol,code,name,market,sector,median_turnover,n_obs,sigma,sigma_sq,g,mu,drag,drag_ratio,se_g,se_drag,sigma_sq_lo,sigma_sq_hi,realized_qv,simple_mean,total_log_return,skew,excess_kurtosis,jarque_bera,jb_pvalue,lb_sq_stat,lb_sq_pvalue,normal_ok,no_arch_ok,gbm_score
816,064550.KQ,064550,바이오니아,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,1625204965.0,502,0.5179111881004601,0.2682319987596302,-0.7973859496779625,-0.6632699502981474,0.1341159993798151,,0.3669473069400719,0.008473771035817014,0.23788461636143618,0.30481322243916087,0.2702207845797622,-0.6625533711113665,-1.588443439437846,0.049023417797426194,3.462662907574331,244.32648338375125,8.814105445888916e-54,38.32596553448045,3.32991889740612e-05,False,False,0.49091194130599336
817,003240.KS,003240,태광산업,KOSPI,화학섬유 제조업,1068471525.0,502,0.5167983979896094,0.2670805841646267,0.18509114925738965,0.318631441339703,0.13354029208231336,0.4191058218261074,0.36615887961170335,0.008437396465704293,0.23686347115701625,0.3035047790219345,0.26668449848373355,0.32008977126031524,0.36871332113972066,0.9628089021322529,11.283885595862625,2682.11906829083,0.0,152.8064720145474,9.857430754831172e-28,False,False,0.1358127398578498
818,003230.KS,003230,삼양식품,KOSPI,기타 식품 제조업,58415562306.625,502,0.5165813251260962,0.2668562654690335,0.3562869837464488,0.48971511648096555,0.13342813273451676,0.2724607189855919,0.36600508045751234,0.0084303099686633,0.236664531555885,0.30324986795698594,0.26682841108755107,0.49111063577039366,0.7097462930187195,0.7970012166790282,3.134675558100003,252.75146946065107,1.305316296686571e-55,5.155477878929952,0.8805527428486595,False,True,0.8058061854402313
819,015750.KQ,015750,성우하이텍,KOSDAQ,자동차 신품 부품 제조업,2411324970.2929688,502,0.5162366297938297,0.2665002579408916,-0.10235337187447041,0.03089675709597539,0.1332501289704458,4.312754524901352,0.36576085900256766,0.008419063263220056,0.2363488022072411,0.302845308462342,0.2660109532057955,0.03110182248978943,-0.20389441540073072,0.2763238961126177,6.195825539478523,790.3751062220688,2.3562771246635563e-172,181.18336491445388,1.3306388104852932e-33,False,False,0.3527662576492919
820,000490.KS,000490,대동,KOSPI,특수 목적용 기계 제조업,1530437362.7138672,502,0.5160158235865391,0.2662723301916942,-0.10765528841591207,0.02548087667993504,0.1331361650958471,5.224944446306489,0.3656044147221919,0.008411862751840582,0.23614666187563757,0.30258629614450727,0.26578789794193053,0.025970397077662976,-0.2144561697809042,0.47747810858576994,5.896098700182314,728.8245296317721,5.467191076379706e-159,13.415379192711024,0.20136552944619454,False,True,0.7028436845860779
821,009450.KS,009450,경동나비엔,KOSPI,가정용 기기 제조업,3766451554.6289062,502,0.5156398686534556,0.26588447414495286,0.13269643005148968,0.2656386671239661,0.13294223707247643,0.5004626717632039,0.3653380454036765,0.00839960991343897,0.23580268730396386,0.30214554466073035,0.2654246981732427,0.2658888789946335,0.2643397138327295,0.23861761584035837,2.9163780801390393,177.68280623745034,2.6101704038704168e-39,13.323981783549822,0.20611746193223207,False,True,0.8528551453377193
822,182360.KQ,182360,큐브엔터,KOSDAQ,오디오물 출판 및 원판 녹음업,844403421.4755859,502,0.5150434395336719,0.2652697446066752,-0.34915745749267274,-0.21652258518933515,0.1326348723033376,,0.36491546704600875,0.008380189868923749,0.23525750738115284,0.3014469788954323,0.2652250923528393,-0.21642785792191305,-0.695543824052864,0.16420613564314623,2.774903389516396,158.7511673253841,3.3699388274231177e-35,40.62051313712446,1.3169957946747141e-05,False,False,0.5141822717622191
823,006730.KQ,006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,3291862646.616211,502,0.5147272095848121,0.2649441002869671,0.22319207406245414,0.3556641242059377,0.13247205014348354,0.3724639094236538,0.3646914137125916,0.00836990237370662,0.23496870599122818,0.30107692351457455,0.26461400058335044,0.35700787893317454,0.44461278245774594,0.9099659272385178,5.137487207766137,607.4877108813989,1.2182030151636618e-132,13.171090713132532,0.21426267355691667,False,True,0.7081486805012893
824,099190.KQ,099190,아이센스,KOSDAQ,의료용 기기 제조업,1577616159.7626953,502,0.5134531753444725,0.26363416327132166,-0.06189046337373932,0.06992661826192151,0.13181708163566083,1.8850773126467884,0.3637887426674715,0.008328519889911805,0.2338069733647502,0.2995883385404565,0.26312419573229395,0.0706331359277302,-0.12328973259371878,0.632385332381414,5.757556792383433,710.0886763466988,6.400340811391308e-155,18.516177917515993,0.04685611583019445,False,False,0.3487509221839846
825,041510.KQ,041510,에스엠,KOSDAQ,오디오물 출판 및 원판 녹음업,14019634580.007812,502,0.5130971663809134,0.2632687021481227,0.010564369223949342,0.1421987202980107,0.13163435107406135,0.9257070021318811,0.36353650534681486,0.008316974534045238,0.23348285998719193,0.29917303617849517,0.2627447053829534,0.1425650387112932,0.021044894247708612,0.3927343003828229,3.0026067074165903,196.1970661261762,2.4908547773785e-43,5.937304663361759,0.8205028288638581,False,True,0.8387004114740653
826,041960.KQ,041960,코미팜,KOSDAQ,의약품 제조업,743368690.0,502,0.5129538389863605,0.26312164093084506,0.3942194349048369,0.5257802553702594,0.13156082046542253,0.2502201616011163,0.36343495588688757,0.008312328693544396,0.23335243706444028,0.2990059188929307,0.26321419646932204,0.5273814270241394,0.7853101441358259,0.8976313558648817,4.187384775614365,424.4527975321602,6.78025615604459e-93,34.66107995598473,0.00014262851210587054,False,False,0.4017255947063615
827,036570.KS,036570,NC,KOSPI,소프트웨어 개발 및 공급업,18862736579.0,502,0.512734622593342,0.26289679320593684,0.14028987340290516,0.2717382700058736,0.13144839660296842,0.48373163117630497,0.36327963801211777,0.008305225483831882,0.23315302828760953,0.2987504066501546,0.2624511946074654,0.27117857609933144,0.2794663351121365,-0.3465596718522764,3.964662133523067,330.3137568576741,1.8761996473204772e-72,7.119304643464945,0.7141359110537004,False,True,0.7984862258679769
828,086710.KQ,086710,선진뷰티사이언스,KOSDAQ,기타 화학제품 제조업,622290790.0,502,0.5124276128873814,0.26258205844946,-0.2888870098395993,-0.15759598061486932,0.13129102922473,,0.3630621173495117,0.00829528263482158,0.23287390216862916,0.2983927486683368,0.2623901600502527,-0.15737410628216797,-0.5754812656328525,0.2945928710419894,1.8382031850064848,75.59266512567888,3.848232754303649e-17,71.15758058666178,2.6488038471922652e-11,False,False,0.5476413319385756
829,194700.KQ,194700,노바렉스,KOSDAQ,기타 식품 제조업,1188054030.0,502,0.5122664933340588,0.2624169601927734,0.2036216053560434,0.3348300854524301,0.1312084800963867,0.39186586211061286,0.362947961896713,0.008290066982580073,0.232727482891155,0.2982051344691643,0.2620587480305622,0.3354133517386578,0.40562716622513406,0.38463221918878493,7.358496059832648,1118.8689828228646,1.098215056708727e-243,4.156263122109565,0.9400224303948668,False,True,0.6432255293616118
830,005440.KS,005440,현대지에프홀딩스,KOSPI,기타 금융업,1505501704.442871,502,0.5116045541748621,0.2617392198524594,0.5310882046319256,0.6619578145581553,0.1308696099262297,0.19770083085065288,0.3624789687615844,0.00826865635114119,0.2321264211177879,0.29743496454885865,0.26233709159176377,0.6636172451299784,1.057961423512804,0.7176315777597981,3.9906476948138545,367.3813496248267,1.6755351840516144e-80,116.50919022281269,2.580989271042937e-20,False,False,0.42257874854939004
831,011210.KS,011210,현대위아,KOSPI,자동차 신품 부품 제조업,4437827183.662109,502,0.5113883915668618,0.261518087029342,0.11800204612126973,0.24876108963594074,0.130759043514671,0.5256410627001011,0.36232581453613166,0.008261670499638513,0.2319303069441045,0.29718367384262984,0.2610523905492211,0.24839989858373135,0.23506756806697382,-0.21094091040488264,6.53108242225839,875.0426866455524,9.702750859688068e-191,77.90709657185434,1.2893898232675412e-12,False,False,0.34203856363804697
832,001780.KS,001780,알루코,KOSPI,1차 비철금속 제조업,784942272.5,502,0.5108632231928733,0.26098123281101143,-0.19370572281874612,-0.06321510641324041,0.13049061640550572,,0.36195372541167775,0.008244710630022726,0.2314541916395915,0.2965736039589989,0.26061024633368346,-0.061164441918767055,-0.3858740986309943,1.5368421369069858,14.305178727973683,4385.10785559062,0.0,15.373664651390072,0.11902092955970317,False,True,0.4475438575395343
833,045390.KQ,045390,대아티아이,KOSDAQ,기타 전기장비 제조업,2342369355.0,502,0.5102803883549025,0.26038607473963016,-0.07968172039356775,0.050511316976247334,0.13019303736981508,2.577502333408524,0.36154077879245405,0.008225908871655623,0.23092636889607226,0.2958972787985509,0.25989257252468984,0.05043622668238786,-0.15873104618083733,0.10947897374204031,2.4997461503547056,127.88391448935924,1.6996551187435214e-28,22.071161336590727,0.01474615454510399,False,False,0.5302128249845689
834,051370.KQ,051370,인터플렉스,KOSDAQ,전자부품 제조업,1138825250.0,502,0.5094813179139692,0.25957121330335503,-0.3128058900433317,-0.1830202833916542,0.12978560665167752,,0.3609746262298278,0.008200166420088164,0.2302036997102465,0.2949712873382441,0.25944242300202186,-0.18300455059536622,-0.6231291936577481,0.13694281916410597,1.7241165535595062,61.65826562850691,4.0839248034736476e-14,74.09959849493924,7.120912309223832e-12,False,False,0.5632852338122152
835,018470.KS,018470,조일알미늄,KOSPI,1차 비철금속 제조업,751750373.0,502,0.5088854804978665,0.25896443226154453,-0.32769129527508056,-0.1982090791443083,0.12948221613077227,,0.3605524671024783,0.00818099747812392,0.22966556900244892,0.2942817540777662,0.258874684259423,-0.19536447505322474,-0.652781865984486,2.055346142135658,17.625771775329223,6712.321693540965,0.0,92.38884471018832,1.79709412280111e-15,False,False,0.06297692385762277
836,004140.KS,004140,동방,KOSPI,기타 운송관련 서비스업,1608202342.836792,502,0.5085488047449892,0.2586218868075571,-0.22497292320028897,-0.09566197979651042,0.12931094340377855,,0.36031392763148623,0.008170176055773595,0.22936177864825935,0.29389249260208605,0.25830754827473196,-0.09498992119913817,-0.44816034701009944,0.6245675855227176,4.951861872732274,532.7569223067358,2.0573312515365034e-116,49.300777617852276,3.5875021144860657e-07,False,False,0.38552837669219986
837,079940.KQ,079940,가비아,KOSDAQ,소프트웨어 개발 및 공급업,615797283.3144531,502,0.508505264027899,0.2585776035440832,0.5675581019280057,0.6968469037000473,0.1292888017720416,0.1855340119695689,0.36028307842558843,0.00816877709428827,0.22932250552949862,0.2938421700294548,0.259340771411005,0.6998600187507796,1.1306117744756303,1.5827793376395491,11.37010800941101,2853.378329263829,0.0,6.656151301223517,0.7574585073157394,False,True,0.4444813774906967
838,226400.KQ,226400,오스테오닉,KOSDAQ,의료용 기기 제조업,1017454180.0,502,0.5071951008512321,0.2572468703274915,-0.044203839758124024,0.08441959540562172,0.12862343516374575,1.5236206066344211,0.3593548095247113,0.008126737633525576,0.22814232955432714,0.29232995268837747,0.2567421802493995,0.08479555454351749,-0.08805685539118357,0.4389616272494441,1.8749299241153938,87.17815170699458,1.1735588842814377e-19,17.91374818335009,0.05643613366250733,False,True,0.886364044931511
839,012030.KS,012030,DB,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",750499070.0,502,0.506840978845738,0.2568877778373058,0.10261004883907844,0.23105393775773136,0.1284438889186529,0.5559043492837205,0.3591039091401862,0.008115393470425777,0.22782386427180645,0.29192188750751413,0.25641783023636533,0.23156551233995742,0.20440573221118008,0.45953154140683067,3.400500128456313,252.97227403777023,1.1688765756608305e-55,33.693002809357274,0.0002081618501358983,False,False,0.4663420581256772
840,293490.KQ,293490,카카오게임즈,KOSDAQ,소프트웨어 개발 및 공급업,3095146890.0,502,0.5061970369307853,0.2562354401975069,-0.3785516439476103,-0.2504339238488569,0.12811772009875344,,0.35864766730385056,0.008094785340809388,0.22724533117396833,0.29118058468374597,0.2562936671731931,-0.24878961668232996,-0.7540989097686523,1.2116884045152823,12.29308847715247,3214.4821248370863,0.0,25.10593614691227,0.00514828182180176,False,False,0.11922077303231449
841,029460.KS,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",720574341.3212891,502,0.5057801024105159,0.25581351199439195,0.3010237376901117,0.4289304936873077,0.12790675599719598,0.2981992604387801,0.3583522633757285,0.00808145612206113,0.226871139320669,0.29070111431546725,0.25566350781179836,0.429229956708517,0.5996583980969685,0.11365855174309569,3.349491200961367,229.4500753098758,1.4981289978385865e-50,84.76634627229272,5.803922534385951e-14,False,False,0.4916956591738655
842,032350.KS,032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,7192102740.0,502,0.5043140300357548,0.25433264089090424,0.15622623028927773,0.28339255073472985,0.12716632044545212,0.44872852202980595,0.35731353063147,0.008034673625108714,0.22555781184310134,0.28901828342594454,0.2539228538903411,0.28313436875845405,0.3112125698619739,-0.14709200010605505,3.1834073124432205,208.01097515566306,6.7762693008349695e-46,25.200264779819918,0.004978559190349793,False,False,0.4969405375996514
843,003090.KS,003090,대웅,KOSPI,의약품 제조업,1606346151.5625,502,0.5030822438622393,0.25309174408946566,-0.06381840697464596,0.06272746507008688,0.12654587204473283,2.0173917741349845,0.3564407929314884,0.007995472204610443,0.2244573083203323,0.28760815430447495,0.2526037391299543,0.06440380393608135,-0.12713031865584234,1.3536191759476734,11.208801906005675,2722.8193671571667,0.0,1.6927930910865152,0.9981986295527832,False,True,0.4597587216034884
844,377450.KQ,377450,리파인,KOSDAQ,기타 정보 서비스업,562130781.6708984,502,0.5015621644390004,0.25156460479673487,0.07963923573194376,0.2054215381303112,0.12578230239836743,0.6123131174228488,0.3553637954394312,0.0079472280399834,0.2231029473698803,0.28587274521427214,0.2510886483711748,0.20470956642556729,0.1586464140374435,-0.4833482319674514,9.217103594984595,1756.7305586142681,0.0,21.45042357578269,0.018162702762508913,False,False,0.20300712276119648
845,090430.KS,090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,31540490553.953125,502,0.5006705151255954,0.25067096471612904,-0.0945368053979601,0.030798676960104424,0.12533548235806452,4.06950865195995,0.3547320494532343,0.007918996876414177,0.222310412442194,0.2848572313533985,0.25020708527432567,0.029764712466536825,-0.18832331868958718,-0.7247323908415493,16.53249546343469,5639.528476315138,0.0,5.385339113762479,0.863996819396676,False,True,0.50168450727723
846,011780.KS,011780,금호석유화학,KOSPI,기초 화학물질 제조업,10885575200.820312,502,0.5005148637185997,0.2505151288032484,-0.0750127935209558,0.050244770880668393,0.1252575644016242,2.492947270057447,0.35462176825844494,0.007914073832739243,0.22217220758027453,0.2846801426876294,0.25003842372653834,0.050092971332444614,-0.14943024741079292,0.046502620953857654,3.1449669799731765,201.4226959142669,1.8264900772942106e-44,21.466097735538895,0.01806794835592949,False,False,0.5053763111709499
847,194370.KS,194370,제이에스코퍼레이션,KOSPI,"가죽, 가방 및 유사제품 제조업",1193526744.4707031,502,0.5001702065229765,0.25017023549323697,0.27335146902662427,0.3984365867732428,0.12508511774661848,0.3139398386067558,0.3543775738238445,0.007903178238796923,0.2218663350031134,0.28428821315756436,0.24996840041700574,0.40017208920502023,0.5445334819498626,1.1950472896780295,10.04608107387601,2183.0758032296135,0.0,3.0893734472341357,0.9792418074193588,False,True,0.47033018068813137
848,271940.KS,271940,일진하이솔루스,KOSPI,그외 기타 운송장비 제조업,733537595.0,502,0.5000267836074586,0.25002678432482023,-0.321055496962772,-0.1960421048003619,0.12501339216241011,,0.35427595668597994,0.007898646444075917,0.22173911369348884,0.28412519825587484,0.24993775725594813,-0.19604726448298299,-0.6395629344258396,0.10302175930839184,3.29434899505579,221.77415720390664,6.955905108723822e-49,156.5855384822278,1.6406908496517452e-28,False,False,0.49488617793526335
849,267250.KS,267250,HD현대,KOSPI,기타 금융업,23109039522.796875,502,0.4999040470203521,0.24990405622732642,0.5704963489901473,0.6954483771038106,0.12495202811366321,0.17967117650633535,0.3541889961005813,0.007894769316057511,0.22163027087636006,0.2839857326177187,0.2506977714624548,0.6966370458474721,1.1364649491787855,0.3427226213098346,2.8967790275480425,180.38981065892466,6.7429559046129505e-40,16.604192196052065,0.08359399624223138,False,True,0.8467967690063491
850,294870.KS,294870,IPARK현대산업개발,KOSPI,건물 건설업,5523916279.96582,502,0.4993466485386072,0.24934707540673934,0.05389501215624396,0.17856854985961362,0.12467353770336967,0.6981830663987867,0.35379407149484154,0.00787717362290076,0.22113630606441093,0.2833527912850476,0.24886189456273305,0.17859743071126183,0.1073622861207717,0.1526113300609864,1.5545113876397316,50.71810435112346,9.698477751575462e-12,18.40099086671216,0.04856464257947439,False,False,0.5698728988854797
851,200880.KS,200880,서연이화,KOSPI,자동차 신품 부품 제조업,1301200058.0297852,502,0.49929126081736286,0.24929176312859186,-0.11887420121317961,0.005771680351116318,0.12464588156429593,21.59611655212122,0.35375482852111334,0.007875426241594062,0.22108725173782784,0.2832899355712605,0.24885124168816355,0.005390150782804,-0.23680495638498478,-0.13488404917197558,4.211926309740103,363.1690102925462,1.37673836802062e-79,40.690398495131895,1.2800730231144305e-05,False,False,0.45147104611689703
852,030520.KQ,030520,한컴,KOSDAQ,소프트웨어 개발 및 공급업,4767762200.0,502,0.4983995434871594,0.24840210494820894,-0.03685833555983762,0.08734271691426684,0.12420105247410447,1.4219966685489842,0.3531230343440652,0.00784732087103586,0.2202982482039025,0.2822789466583572,0.24791267105739895,0.08772245389009772,-0.0734241446469781,0.4438321500420545,3.8087775183705217,311.9399515391152,1.83273713948429e-68,5.96983547193608,0.81779113533028,False,True,0.7990162016705229
853,093320.KQ,093320,케이아이엔엑스,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1408913746.6523438,502,0.49832625381576795,0.24832905524205717,0.31877610905728393,0.4429406366783125,0.12416452762102859,0.2803186642620094,0.35307110758874205,0.007845013143072656,0.2202334632363983,0.28219593450308367,0.2482376227051197,0.443773224400238,0.6350222489950657,0.5035094108561896,3.8893472204111923,329.318801265992,3.0855380870185557e-72,32.04728520414449,0.00039323643030098065,False,False,0.4414120810244171
854,340570.KQ,340570,티앤엘,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,3212446450.0,502,0.4977331378507883,0.24773827651479186,0.04735588143490874,0.17122501969230466,0.12386913825739593,0.7234289619588986,0.35265087664750544,0.007826349733446559,0.21970952436430294,0.28152458593751745,0.24725367309695945,0.17197916405923144,0.09433592254096901,0.7114029875760027,2.6622623193819503,186.09750640617318,3.88543757606671e-41,14.885907501327935,0.13627716120299063,False,True,0.832771329789412
855,211050.KQ,211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업,1325934545.3774414,502,0.4953148745945149,0.24533682499458,0.43338762472516723,0.5560560372224572,0.12266841249729,0.22060440726446956,0.3509375033708703,0.007750484995346741,0.2175797696137964,0.278795626753706,0.2455934428596306,0.5569615864714464,0.8633356651271189,0.41599112186178056,0.8015885053619227,27.173111775923854,1.2572850449899426e-06,17.874531510905673,0.057117360127809706,False,True,0.9361957758012615
856,058820.KQ,058820,CMG제약,KOSDAQ,의약품 제조업,1004589513.0,502,0.49418062862645284,0.2442144937096361,-0.6062769240809591,-0.48416967722614107,0.12210724685481805,,0.3501338742681384,0.007715029201933102,0.21658441727558203,0.2775202330005744,0.24518662854599746,-0.482127771864371,-1.207742126542228,1.3362914125728123,13.939442399745872,4125.566947523287,0.0,19.112893402909545,0.03885197447857607,False,False,0.11091390582847915
857,015760.KS,015760,한국전력공사,KOSPI,전기업,72708862218.04688,502,0.4919153988488984,0.2419807596246708,0.28654780917468825,0.40753818898702365,0.1209903798123354,0.29688108521331197,0.3485289273475617,0.007644462859071607,0.21460340465101588,0.2749818643955646,0.24182455817127704,0.4080139308284733,0.5708214293876726,0.27129403877042935,5.1466803555235,546.677317355039,1.952220394765727e-119,43.725883197632236,3.6865525612944555e-06,False,False,0.40031311475008047
858,034230.KS,034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,7047911312.9296875,502,0.4912466759425175,0.2413232966245728,-0.10629166645594462,0.01436998185634178,0.1206616483122864,8.396785014661369,0.34805512783285025,0.007623692813166889,0.2140203260687685,0.2742347372197575,0.24088740593547456,0.013436010378338697,-0.211739748257477,-0.6022261289958398,5.4430879480704135,634.929766506651,1.338914993797899e-138,49.577725324900904,3.1912527999990593e-07,False,False,0.3649126337371088
859,021080.KQ,021080,에이티넘인베스트,KOSDAQ,신탁업 및 집합투자업,538090179.0742188,502,0.49071056457652584,0.24079685818701274,-0.013373790874191029,0.10702463821931535,0.12039842909350637,1.1249599260198888,0.3476752854457952,0.007607061990576871,0.21355344811857613,0.27363650361112557,0.24031789292579267,0.1069514695725684,-0.026641440550967843,0.09108376006513573,3.3774303956512046,232.90534657671643,2.6622362213604924e-51,61.5229902482315,1.8643692220709795e-09,False,False,0.49194338152468675
860,122870.KQ,122870,와이지엔터테인먼트,KOSDAQ,오디오물 출판 및 원판 녹음업,10708480357.695312,502,0.49040050661466833,0.24049265688792335,0.0808455263399215,0.20109185478388317,0.12024632844396167,0.5979671756133158,0.3474556050513318,0.007597451906138021,0.21328366371677038,0.27329081562954843,0.24003952435477888,0.20123402690052253,0.16104942151841506,0.23165546835577194,1.7285656592262617,64.87446119158004,8.178802932377612e-15,10.331574067743455,0.4119005093334657,False,True,0.9067708474444334
861,001360.KS,001360,삼성제약,KOSPI,의약품 제조업,524819496.0,502,0.48945325218062463,0.23956448607019015,-0.10129386803872624,0.018488374996368837,0.11978224303509508,6.478786970657,0.3467844620609008,0.007568129875105302,0.21246050480987128,0.2722360617626141,0.23912798204072744,0.020358767495515823,-0.20178381648984356,1.61841655634886,13.134369241834161,3748.396040113397,0.0,35.72730017855261,9.375791316211639e-05,False,False,0.09210556291007599
862,048870.KQ,048870,시너지이노베이션,KOSDAQ,의료용 기기 제조업,725537452.5,502,0.488862465064467,0.23898650974890726,-0.22132478446560355,-0.10183152959114992,0.11949325487445363,,0.3463658811415659,0.007549870908862188,0.21194791989796602,0.2715792615829247,0.23870482457668413,-0.10044543514942232,-0.4408930230227499,1.195666337261395,15.224985257512117,4864.029017887991,0.0,56.65564201781032,1.5468657252461063e-08,False,False,0.12028891084924032
863,086900.KQ,086900,메디톡스,KOSDAQ,기초 의약물질 제조업,5181813949.3984375,502,0.4875446098968564,0.23769974663947785,-0.34660930204289847,-0.22775942872315955,0.11884987331973892,,0.34543216235772306,0.007509220516600779,0.21080673931529822,0.27011701095020846,0.23770297929611092,-0.22785658034218426,-0.690467736609266,0.0006682926945489441,3.8883950519906234,308.0828263954526,1.2608524412338868e-67,19.203938781053832,0.037747517052492546,False,False,0.4749776698141187
864,016360.KS,016360,삼성증권,KOSPI,금융 지원 서비스업,21838130725.26172,502,0.48682156420525846,0.2369952353752546,0.4270889574300399,0.5455865751176672,0.1184976176876273,0.2171930598953444,0.3449198743913256,0.007486964159518895,0.21018193544183403,0.269316419112972,0.23724696258878059,0.5472655072566239,0.8507883199598414,1.0196884319810209,9.891827992811626,2087.79481615081,0.0,15.650470647885637,0.11008481812039796,False,True,0.4868885115247421
865,010780.KS,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",784925890.0351562,502,0.48671641888582035,0.23689287241303736,-0.1678951060349894,-0.04944866982847071,0.11844643620651868,,0.3448453774646485,0.007483730390586076,0.2100911536778787,0.2692000959877814,0.23653283444586184,-0.049531806694756014,-0.33445771122843126,0.09780580639484074,3.3368429355052127,227.44355573899986,4.0856334360787e-50,42.31718385143088,6.5842136121223355e-06,False,False,0.4933216808092761
866,007860.KS,007860,서연,KOSPI,기타 금융업,585015792.6518555,502,0.4866512366444196,0.23682942612754287,0.03409576057335924,0.15251047363713066,0.11841471306377144,0.7764365963843013,0.3447991949366555,0.007481726046216875,0.21003488561383635,0.26912799695849776,0.23636226754047981,0.1527712727124789,0.06792091987232673,0.33180328424074823,5.5993988344849,649.2357930168915,1.0477045243323971e-141,38.725214451432876,2.8360644241940844e-05,False,False,0.3759068334987963
867,056190.KQ,056190,SFA,KOSDAQ,특수 목적용 기계 제조업,1994912651.850586,502,0.48663137777292176,0.2368100978331721,0.01514871158939776,0.1335537605059838,0.11840504891658606,0.8865721823780542,0.34478512464896444,0.007481115442180936,0.21001774409488047,0.26910603268981004,0.23633927521921821,0.13329865574460747,0.030177195309038396,-0.07131533066515555,3.4516844234727486,242.99862921192369,1.7120565739799298e-53,55.21250296051269,2.8821439677464665e-08,False,False,0.4899198455660493
868,065450.KQ,065450,빅텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1330805495.0,502,0.4859878192555762,0.23618416046479063,-0.21656878025134174,-0.09847670001894643,0.11809208023239531,,0.3443291544551858,0.007461341328850111,0.20946262437973734,0.2683947305812483,0.23589979328213878,-0.09588132339544322,-0.43141876065941887,2.194648675483408,19.329262242891136,8051.4480508509805,0.0,29.491775213450566,0.0010368467260642373,False,False,0.05369008830110611
869,105740.KQ,105740,디케이락,KOSDAQ,일반 목적용 기계 제조업,912864640.2197266,502,0.48591866025197056,0.23611694438106998,-0.0669362589679571,0.051122213222577886,0.11805847219053499,2.3093380499104645,0.344280154335654,0.007459217892026739,0.209403013027016,0.2683183476322587,0.23566437151636854,0.05061378190651165,-0.13334127778537486,-0.2707688237144417,5.13514077932571,544.2266772666005,6.647809706635603e-119,14.60596053583949,0.14710178732166806,False,True,0.750867410016047
870,086280.KS,086280,현대글로비스,KOSPI,기타 운송관련 서비스업,29023577951.003906,502,0.4858675741506353,0.23606729961102307,0.30982117940942594,0.42785482921493745,0.11803364980551154,0.27587312739250647,0.34424395911968314,0.007457649554108635,0.2093589849948216,0.2682619323559113,0.2359779554039606,0.42830341755076545,0.6171834605695707,0.24789083998990935,2.565538342152381,138.7980267041974,7.250892253313481e-31,36.73462223034171,6.289759182432698e-05,False,False,0.5180247186038156
871,298050.KS,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2727502045.046875,502,0.4855601209887627,0.2357686310946219,-0.30826033943435516,-0.19037602388704422,0.11788431554731095,,0.34402612426237267,0.007448214256920776,0.2090941074046315,0.2679225317126385,0.23567605356562663,-0.1905880915313718,-0.6140741682382789,-0.06629220475949077,3.335862059845045,226.8797617013065,5.41608808350217e-50,33.37538624035362,0.00023550784310929137,False,False,0.49546672698967364
872,241560.KS,241560,두산밥캣,KOSPI,특수 목적용 기계 제조업,15300211104.488281,502,0.4848088538739898,0.23503962479461163,0.17493102759407042,0.2924508399913762,0.11751981239730581,0.4018446737946495,0.3434938410236775,0.007425184072235425,0.2084475798284849,0.2670941042300408,0.23469285037236526,0.2919735238284983,0.348473713699299,-0.3882956281669129,5.644192051550423,662.9230768515433,1.1170764559985547e-144,6.700957668209517,0.7533425029874892,False,True,0.7201249824691034
873,161890.KS,161890,한국콜마,KOSPI,기타 화학제품 제조업,15762441062.28125,502,0.4842761454411958,0.23452338504338224,0.4280720052435991,0.5453336977652903,0.11726169252169112,0.21502740982670787,0.34311640966229884,0.007408875438397054,0.20798974669992604,0.26650746019483595,0.23478337223026205,0.545929623878582,0.8527466136201856,0.15432237440010316,6.164971381327863,778.2012369435103,1.0369277391636502e-169,10.087732952842426,0.43283020657072685,False,True,0.7122881295469059
874,010950.KS,010950,S-Oil,KOSPI,석유 정제품 제조업,16708037676.46875,502,0.4842695160455787,0.234516964171019,0.38787051928453953,0.505129001370049,0.1172584820855095,0.23213571536671265,0.3431117126429561,0.007408672595326475,0.2079840522758234,0.2665001636500353,0.23464679707727804,0.5069810676456624,0.7726627011144398,1.2505918204742323,10.114685106086753,2222.697681645424,0.0,35.86438529619503,8.88143377331569e-05,False,False,0.11662721196838455
